时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.3,0,0.02,0,0,0,0,541,0,0.0026686627,100,0.0,0,100,1,3,1.79,0,0,0,0,90.0,0.2,
0.05,110,33,33,0.03,72,168,40,0.0,1,0.98,0,2791,14,390,2738,3262,2.5252285,100,26.3,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.16,110,34,34,0.03,72,169,40,0.0,4,0.98,0,2792,15,418,2742,3266,4.0646734,100,25.8,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.28,110,36,36,0.03,72,169,40,-0.0,4,0.98,0,2793,15,419,2750,3278,3.5749354,100,25.3,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.39,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2794,16,447,2759,3294,4.23098,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.50,110,39,39,0.03,72,169,40,-0.0,4,0.99,0,2795,17,475,2768,3313,3.642233,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.61,110,41,41,0.03,72,169,40,0.0,5,0.99,0,2796,18,503,2778,3334,4.064171,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.71,110,42,42,0.03,72,170,41,0.0,4,0.99,0,2796,19,531,2787,3355,3.7267818,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.85,110,44,44,0.04,72,170,41,0.0,6,0.98,0,2796,20,559,2798,3383,4.97455,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
0.96,110,46,46,0.04,72,170,41,0.0,5,0.98,0,2795,20,559,2803,3400,3.6671982,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.06,110,47,48,0.04,72,170,41,-0.0,5,0.98,0,2795,21,586,2807,3413,3.7274816,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.26,110,51,51,0.04,72,171,42,0.0,6,0.99,0,2794,23,642,2809,3429,4.388138,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.38,110,52,52,0.04,72,171,42,0.0,6,0.98,0,2794,23,642,2808,3431,4.124082,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.48,110,54,54,0.04,72,171,42,0.0,6,0.99,0,2794,24,670,2806,3430,3.7256737,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.61,110,56,56,0.05,72,171,42,0.0,7,0.98,0,2794,25,698,2801,3425,4.327742,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.73,110,58,58,0.05,72,171,42,0.0,7,0.98,0,2794,26,726,2798,3421,4.409913,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.84,110,59,59,0.05,72,172,43,-0.0,6,0.98,1,2793,27,754,2794,3415,3.6279075,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
1.94,110,61,61,0.05,72,172,43,-0.0,6,0.98,0,2794,27,754,2792,3411,3.7500498,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
2.07,110,63,63,0.05,72,172,43,-0.0,9,0.99,0,2794,28,782,2790,3406,4.9406815,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.15,110,64,64,0.05,72,172,43,-0.0,6,0.98,0,2794,28,782,2789,3403,3.278936,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.26,110,66,66,0.05,72,172,43,-0.0,9,0.99,1,2794,29,810,2789,3399,4.9495134,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.36,110,67,67,0.05,72,173,43,0.0,6,0.98,0,2795,30,838,2789,3398,3.0546014,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.49,110,69,69,0.06,72,173,44,-0.0,9,0.98,0,2795,31,866,2791,3399,4.874325,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,2.3,
2.60,110,71,71,0.06,72,173,44,-0.0,7,0.98,0,2794,31,866,2792,3401,3.7006445,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.71,110,72,72,0.06,72,173,44,-0.0,8,1.0,0,2795,32,894,2794,3403,3.9934795,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.81,110,74,74,0.06,72,173,44,0.0,8,0.99,0,2795,33,922,2796,3407,3.7159371,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,2.5,
2.95,110,76,76,0.06,72,174,44,0.0,9,0.97,0,2795,34,950,2798,3412,4.1852517,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.6,
3.04,110,77,77,0.06,72,174,44,0.0,8,0.98,0,2796,34,950,2799,3415,3.6084714,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
3.16,110,79,79,0.06,72,174,45,0.0,9,0.98,0,2795,35,978,2801,3419,4.3390703,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
3.29,110,81,81,0.07,72,174,45,0.0,8,0.99,0,2795,36,1006,2801,3422,3.536806,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.7,
3.39,110,82,82,0.07,72,174,45,0.0,8,0.97,0,2795,37,1034,2801,3423,3.7078183,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
3.53,110,84,84,0.07,72,175,45,-0.0,11,0.99,0,2795,38,1062,2801,3424,4.8929105,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
3.63,110,86,86,0.07,72,175,45,0.0,7,1.01,0,2794,38,1061,2800,3428,2.9292893,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
3.76,110,87,87,0.07,72,175,45,0.0,12,0.99,0,2796,39,1090,2799,3417,4.843982,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
